parent stop id;nr of child stop facilities
gtfs_tw_v5_KHH10800163722;1
gtfs_tw_v5_KHH10800163732;1
gtfs_tw_v5_KHH10800163742;1
gtfs_tw_v5_KHH10800163752;1
gtfs_tw_v5_KHH10800163762;1
gtfs_tw_v5_KHH10800163772;1
gtfs_tw_v5_KHH10800163802;1
gtfs_tw_v5_KHH10800163812;1
gtfs_tw_v5_KHH10800163822;1
gtfs_tw_v5_KHH10800163832;1
gtfs_tw_v5_KHH10800163842;1
gtfs_tw_v5_KHH10800163852;1
gtfs_tw_v5_KHH10800163862;1
gtfs_tw_v5_KHH10800163872;1
gtfs_tw_v5_KHH10800163882;1
gtfs_tw_v5_KHH10800163892;1
gtfs_tw_v5_KHH10800163902;1
gtfs_tw_v5_KHH10800163912;1
gtfs_tw_v5_KHH10800163922;1
gtfs_tw_v5_KHH10800163942;1
gtfs_tw_v5_KHH10800163952;1
gtfs_tw_v5_KHH10800163962;1
gtfs_tw_v5_KHH10800163972;1
gtfs_tw_v5_KHH10800164002;1
gtfs_tw_v5_KHH10800164022;1
gtfs_tw_v5_KHH10800164032;1
gtfs_tw_v5_KHH10800164042;1
gtfs_tw_v5_KHH10800164052;1
gtfs_tw_v5_KHH10800164082;1
gtfs_tw_v5_KHH10800164122;1
gtfs_tw_v5_KHH10800164152;1
gtfs_tw_v5_KHH10800164172;1
gtfs_tw_v5_KHH10800164202;1
gtfs_tw_v5_KHH10800164362;1
gtfs_tw_v5_KHH10800164592;1
gtfs_tw_v5_KHH10800189542;1
gtfs_tw_v5_KHH108006107321;1
gtfs_tw_v5_KHH108006107351;1
gtfs_tw_v5_KHH108006107442;1
gtfs_tw_v5_KHH108006107472;1
gtfs_tw_v5_KHH108006111932;1
gtfs_tw_v5_KHH108006119131;1
gtfs_tw_v5_KHH108006120691;1
gtfs_tw_v5_KHH108006120701;1
gtfs_tw_v5_KHH108006120711;1
gtfs_tw_v5_KHH108006120751;1
gtfs_tw_v5_KHH108006120781;1
gtfs_tw_v5_KHH108006120791;1
gtfs_tw_v5_KHH108006120801;1
gtfs_tw_v5_KHH108006120821;1
gtfs_tw_v5_KHH108006120841;1
gtfs_tw_v5_KHH108006120851;1
gtfs_tw_v5_KHH108006120861;1
gtfs_tw_v5_KHH108006120871;1
gtfs_tw_v5_KHH108006120882;1
gtfs_tw_v5_KHH108006120891;1
gtfs_tw_v5_KHH108006120901;1
gtfs_tw_v5_KHH108006120921;1
gtfs_tw_v5_KHH108006120931;1
gtfs_tw_v5_KHH108006120951;1
gtfs_tw_v5_KHH108006120961;1
gtfs_tw_v5_KHH108006120971;1
gtfs_tw_v5_KHH108006120982;1
gtfs_tw_v5_KHH108006120992;1
gtfs_tw_v5_KHH108006121002;1
gtfs_tw_v5_KHH108006121022;1
gtfs_tw_v5_KHH108006121032;1
gtfs_tw_v5_KHH108006121052;1
gtfs_tw_v5_KHH108006121062;1
gtfs_tw_v5_KHH108006121082;1
gtfs_tw_v5_KHH108006121092;1
gtfs_tw_v5_KHH108006121102;1
gtfs_tw_v5_KHH108006121112;1
gtfs_tw_v5_KHH108006121131;1
gtfs_tw_v5_KHH108006121152;1
gtfs_tw_v5_KHH108006121162;1
gtfs_tw_v5_KHH108006121172;1
gtfs_tw_v5_KHH108006121202;1
gtfs_tw_v5_KHH108006121242;1
gtfs_tw_v5_KHH108006121252;1
gtfs_tw_v5_KHH108006121262;1
gtfs_tw_v5_KHH108006133431;1
gtfs_tw_v5_KHH108006170451;1
gtfs_tw_v5_KHH10800625922;1
gtfs_tw_v5_KHH10800626171;1
gtfs_tw_v5_KHH10800626491;1
gtfs_tw_v5_KHH10800626502;1
gtfs_tw_v5_KHH10800626652;1
gtfs_tw_v5_KHH10800630002;1
gtfs_tw_v5_KHH10800633821;1
gtfs_tw_v5_KHH10800633832;1
gtfs_tw_v5_KHH10800640052;1
gtfs_tw_v5_KHH10800657821;1
gtfs_tw_v5_KHH10800659992;1
gtfs_tw_v5_KHH10800660201;1
gtfs_tw_v5_KHH10800664661;1
gtfs_tw_v5_KHH10800666352;1
gtfs_tw_v5_KHH10800678782;1
gtfs_tw_v5_KHH10800680582;1
gtfs_tw_v5_KHH10800683631;1
gtfs_tw_v5_KHH10800686131;1
gtfs_tw_v5_KHH10800686221;1
gtfs_tw_v5_KHH10800688122;1
gtfs_tw_v5_KHH10800688201;1
gtfs_tw_v5_KHH10800690642;1
gtfs_tw_v5_KHH108008106131;1
gtfs_tw_v5_KHH108008106161;1
gtfs_tw_v5_KHH108008107391;1
gtfs_tw_v5_KHH108008107392;1
gtfs_tw_v5_KHH108008118342;1
gtfs_tw_v5_KHH108008118351;1
gtfs_tw_v5_KHH108008118352;1
gtfs_tw_v5_KHH108008118491;1
gtfs_tw_v5_KHH108008118671;1
gtfs_tw_v5_KHH108008118672;1
gtfs_tw_v5_KHH108008119141;1
gtfs_tw_v5_KHH108008120591;1
gtfs_tw_v5_KHH108008121181;1
gtfs_tw_v5_KHH108008121291;1
gtfs_tw_v5_KHH108008121301;1
gtfs_tw_v5_KHH108008121311;1
gtfs_tw_v5_KHH108008121321;1
gtfs_tw_v5_KHH108008121331;1
gtfs_tw_v5_KHH108008121371;1
gtfs_tw_v5_KHH108008121381;1
gtfs_tw_v5_KHH108008121391;1
gtfs_tw_v5_KHH108008121401;1
gtfs_tw_v5_KHH108008121411;1
gtfs_tw_v5_KHH108008121421;1
gtfs_tw_v5_KHH108008121431;1
gtfs_tw_v5_KHH108008121471;1
gtfs_tw_v5_KHH108008121491;1
gtfs_tw_v5_KHH108008121501;1
gtfs_tw_v5_KHH108008121511;1
gtfs_tw_v5_KHH108008121521;1
gtfs_tw_v5_KHH108008121531;1
gtfs_tw_v5_KHH108008121581;1
gtfs_tw_v5_KHH108008121611;1
gtfs_tw_v5_KHH108008121631;1
gtfs_tw_v5_KHH108008121641;1
gtfs_tw_v5_KHH108008121661;1
gtfs_tw_v5_KHH108008121671;1
gtfs_tw_v5_KHH108008121681;1
gtfs_tw_v5_KHH108008121691;1
gtfs_tw_v5_KHH108008121701;1
gtfs_tw_v5_KHH108008121711;1
gtfs_tw_v5_KHH108008121721;1
gtfs_tw_v5_KHH108008121761;1
gtfs_tw_v5_KHH108008121771;1
gtfs_tw_v5_KHH108008121801;1
gtfs_tw_v5_KHH108008121811;1
gtfs_tw_v5_KHH108008121831;1
gtfs_tw_v5_KHH108008121841;1
gtfs_tw_v5_KHH108008122012;1
gtfs_tw_v5_KHH108008122022;1
gtfs_tw_v5_KHH108008122042;1
gtfs_tw_v5_KHH108008122052;1
gtfs_tw_v5_KHH108008122082;1
gtfs_tw_v5_KHH108008122132;1
gtfs_tw_v5_KHH108008122142;1
gtfs_tw_v5_KHH108008122152;1
gtfs_tw_v5_KHH108008122162;1
gtfs_tw_v5_KHH108008122172;1
gtfs_tw_v5_KHH108008122182;1
gtfs_tw_v5_KHH108008122192;1
gtfs_tw_v5_KHH108008122212;1
gtfs_tw_v5_KHH108008122222;1
gtfs_tw_v5_KHH108008122242;1
gtfs_tw_v5_KHH108008122272;1
gtfs_tw_v5_KHH108008122301;1
gtfs_tw_v5_KHH108008122312;1
gtfs_tw_v5_KHH108008122322;1
gtfs_tw_v5_KHH108008122442;1
gtfs_tw_v5_KHH108008123052;1
gtfs_tw_v5_KHH108008123062;1
gtfs_tw_v5_KHH108008123112;1
gtfs_tw_v5_KHH108008124282;1
gtfs_tw_v5_KHH108008124292;1
gtfs_tw_v5_KHH108008124302;1
gtfs_tw_v5_KHH108008124312;1
gtfs_tw_v5_KHH108008124332;1
gtfs_tw_v5_KHH108008124342;1
gtfs_tw_v5_KHH108008124351;1
gtfs_tw_v5_KHH108008124352;1
gtfs_tw_v5_KHH108008124362;1
gtfs_tw_v5_KHH108008124372;1
gtfs_tw_v5_KHH108008124382;1
gtfs_tw_v5_KHH108008124392;1
gtfs_tw_v5_KHH108008124402;1
gtfs_tw_v5_KHH108008124412;1
gtfs_tw_v5_KHH108008124422;1
gtfs_tw_v5_KHH108008125261;1
gtfs_tw_v5_KHH108008125312;1
gtfs_tw_v5_KHH10800813961;1
gtfs_tw_v5_KHH10800813962;1
gtfs_tw_v5_KHH108008140842;1
gtfs_tw_v5_KHH10800814111;1
gtfs_tw_v5_KHH10800814232;1
gtfs_tw_v5_KHH10800814561;1
gtfs_tw_v5_KHH10800814741;1
gtfs_tw_v5_KHH10800814762;1
gtfs_tw_v5_KHH10800815631;1
gtfs_tw_v5_KHH108008158322;1
gtfs_tw_v5_KHH108008170591;1
gtfs_tw_v5_KHH108008170592;1
gtfs_tw_v5_KHH108008172212;1
gtfs_tw_v5_KHH10800817852;1
gtfs_tw_v5_KHH10800817911;1
gtfs_tw_v5_KHH108008179391;1
gtfs_tw_v5_KHH108008179402;1
gtfs_tw_v5_KHH108008182251;1
gtfs_tw_v5_KHH10800818242;1
gtfs_tw_v5_KHH108008190192;1
gtfs_tw_v5_KHH108008190201;1
gtfs_tw_v5_KHH108008190202;1
gtfs_tw_v5_KHH108008191242;1
gtfs_tw_v5_KHH10800826842;1
gtfs_tw_v5_KHH10800827071;1
gtfs_tw_v5_KHH10800827762;1
gtfs_tw_v5_KHH10800830932;1
gtfs_tw_v5_KHH10800830961;1
gtfs_tw_v5_KHH10800860772;1
gtfs_tw_v5_KHH10800861802;1
gtfs_tw_v5_KHH10800870232;1
gtfs_tw_v5_KHH10800870281;1
gtfs_tw_v5_KHH10800870282;1
gtfs_tw_v5_KHH10800870301;1
gtfs_tw_v5_KHH10800870302;1
gtfs_tw_v5_KHH10800879312;1
gtfs_tw_v5_KHH10800882521;1
gtfs_tw_v5_KHH10800882532;1
gtfs_tw_v5_KHH10800883752;1
gtfs_tw_v5_KHH10800883762;1
gtfs_tw_v5_KHH10800884061;1
gtfs_tw_v5_KHH10800884071;1
gtfs_tw_v5_KHH10800886131;1
gtfs_tw_v5_KHH10800891882;1
gtfs_tw_v5_KHH10800892011;1
gtfs_tw_v5_KHH108009107692;1
gtfs_tw_v5_KHH108009118671;1
gtfs_tw_v5_KHH108009118681;1
gtfs_tw_v5_KHH108009120562;1
gtfs_tw_v5_KHH108009123622;1
gtfs_tw_v5_KHH108009124451;1
gtfs_tw_v5_KHH108009124481;1
gtfs_tw_v5_KHH108009124491;1
gtfs_tw_v5_KHH108009124511;1
gtfs_tw_v5_KHH108009124521;1
gtfs_tw_v5_KHH108009124531;1
gtfs_tw_v5_KHH108009124541;1
gtfs_tw_v5_KHH108009124551;1
gtfs_tw_v5_KHH108009124561;1
gtfs_tw_v5_KHH108009124571;1
gtfs_tw_v5_KHH108009124581;1
gtfs_tw_v5_KHH108009124591;1
gtfs_tw_v5_KHH108009124601;1
gtfs_tw_v5_KHH108009124611;1
gtfs_tw_v5_KHH108009124621;1
gtfs_tw_v5_KHH108009124631;1
gtfs_tw_v5_KHH108009124641;1
gtfs_tw_v5_KHH108009124651;1
gtfs_tw_v5_KHH108009124661;1
gtfs_tw_v5_KHH108009124681;1
gtfs_tw_v5_KHH108009124701;1
gtfs_tw_v5_KHH108009124711;1
gtfs_tw_v5_KHH108009124721;1
gtfs_tw_v5_KHH108009124731;1
gtfs_tw_v5_KHH108009124741;1
gtfs_tw_v5_KHH108009124751;1
gtfs_tw_v5_KHH108009124761;1
gtfs_tw_v5_KHH108009124771;1
gtfs_tw_v5_KHH108009124781;1
gtfs_tw_v5_KHH108009124791;1
gtfs_tw_v5_KHH108009124801;1
gtfs_tw_v5_KHH108009124821;1
gtfs_tw_v5_KHH108009124831;1
gtfs_tw_v5_KHH108009124841;1
gtfs_tw_v5_KHH108009124851;1
gtfs_tw_v5_KHH108009124861;1
gtfs_tw_v5_KHH108009124871;1
gtfs_tw_v5_KHH108009124881;1
gtfs_tw_v5_KHH108009124891;1
gtfs_tw_v5_KHH108009124901;1
gtfs_tw_v5_KHH108009124911;1
gtfs_tw_v5_KHH108009124921;1
gtfs_tw_v5_KHH108009124931;1
gtfs_tw_v5_KHH108009124941;1
gtfs_tw_v5_KHH108009124951;1
gtfs_tw_v5_KHH108009124961;1
gtfs_tw_v5_KHH108009124971;1
gtfs_tw_v5_KHH108009124981;1
gtfs_tw_v5_KHH108009125001;1
gtfs_tw_v5_KHH108009125011;1
gtfs_tw_v5_KHH108009125021;1
gtfs_tw_v5_KHH108009125031;1
gtfs_tw_v5_KHH108009125041;1
gtfs_tw_v5_KHH108009125051;1
gtfs_tw_v5_KHH108009125061;1
gtfs_tw_v5_KHH108009125071;1
gtfs_tw_v5_KHH108009125081;1
gtfs_tw_v5_KHH108009125121;1
gtfs_tw_v5_KHH108009125131;1
gtfs_tw_v5_KHH108009125161;1
gtfs_tw_v5_KHH108009125171;1
gtfs_tw_v5_KHH108009125191;1
gtfs_tw_v5_KHH108009125201;1
gtfs_tw_v5_KHH108009125372;1
gtfs_tw_v5_KHH108009125382;1
gtfs_tw_v5_KHH108009125402;1
gtfs_tw_v5_KHH108009125412;1
gtfs_tw_v5_KHH108009125442;1
gtfs_tw_v5_KHH108009125452;1
gtfs_tw_v5_KHH108009125492;1
gtfs_tw_v5_KHH108009125502;1
gtfs_tw_v5_KHH108009125512;1
gtfs_tw_v5_KHH108009125522;1
gtfs_tw_v5_KHH108009125532;1
gtfs_tw_v5_KHH108009125542;1
gtfs_tw_v5_KHH108009125552;1
gtfs_tw_v5_KHH108009125562;1
gtfs_tw_v5_KHH108009125572;1
gtfs_tw_v5_KHH108009125592;1
gtfs_tw_v5_KHH108009125602;1
gtfs_tw_v5_KHH108009125612;1
gtfs_tw_v5_KHH108009125622;1
gtfs_tw_v5_KHH108009125632;1
gtfs_tw_v5_KHH108009125642;1
gtfs_tw_v5_KHH108009125652;1
gtfs_tw_v5_KHH108009125662;1
gtfs_tw_v5_KHH108009125672;1
gtfs_tw_v5_KHH108009125682;1
gtfs_tw_v5_KHH108009125692;1
gtfs_tw_v5_KHH108009125702;1
gtfs_tw_v5_KHH108009125712;1
gtfs_tw_v5_KHH108009125722;1
gtfs_tw_v5_KHH108009125732;1
gtfs_tw_v5_KHH108009125742;1
gtfs_tw_v5_KHH108009125752;1
gtfs_tw_v5_KHH108009125772;1
gtfs_tw_v5_KHH108009125782;1
gtfs_tw_v5_KHH108009125792;1
gtfs_tw_v5_KHH108009125802;1
gtfs_tw_v5_KHH108009125812;1
gtfs_tw_v5_KHH108009125822;1
gtfs_tw_v5_KHH108009125832;1
gtfs_tw_v5_KHH108009125842;1
gtfs_tw_v5_KHH108009125852;1
gtfs_tw_v5_KHH108009125862;1
gtfs_tw_v5_KHH108009125872;1
gtfs_tw_v5_KHH108009125892;1
gtfs_tw_v5_KHH108009125912;1
gtfs_tw_v5_KHH108009125922;1
gtfs_tw_v5_KHH108009125932;1
gtfs_tw_v5_KHH108009125942;1
gtfs_tw_v5_KHH108009125952;1
gtfs_tw_v5_KHH108009125962;1
gtfs_tw_v5_KHH108009125972;1
gtfs_tw_v5_KHH108009125982;1
gtfs_tw_v5_KHH108009125992;1
gtfs_tw_v5_KHH108009126002;1
gtfs_tw_v5_KHH108009126012;1
gtfs_tw_v5_KHH108009126022;1
gtfs_tw_v5_KHH108009126032;1
gtfs_tw_v5_KHH108009126042;1
gtfs_tw_v5_KHH108009126052;1
gtfs_tw_v5_KHH108009126062;1
gtfs_tw_v5_KHH108009126082;1
gtfs_tw_v5_KHH108009126092;1
gtfs_tw_v5_KHH108009126122;1
gtfs_tw_v5_KHH108009126221;1
gtfs_tw_v5_KHH108009127221;1
gtfs_tw_v5_KHH108009132981;1
gtfs_tw_v5_KHH108009133022;1
gtfs_tw_v5_KHH108009138591;1
gtfs_tw_v5_KHH108009138592;1
gtfs_tw_v5_KHH10800914111;1
gtfs_tw_v5_KHH10800914232;1
gtfs_tw_v5_KHH10800914561;1
gtfs_tw_v5_KHH10800914741;1
gtfs_tw_v5_KHH10800914762;1
gtfs_tw_v5_KHH108009152282;1
gtfs_tw_v5_KHH10800915541;1
gtfs_tw_v5_KHH10800915631;1
gtfs_tw_v5_KHH108009158322;1
gtfs_tw_v5_KHH108009170561;1
gtfs_tw_v5_KHH108009170591;1
gtfs_tw_v5_KHH108009172032;1
gtfs_tw_v5_KHH108009172102;1
gtfs_tw_v5_KHH108009172132;1
gtfs_tw_v5_KHH108009172761;1
gtfs_tw_v5_KHH10800917292;1
gtfs_tw_v5_KHH108009174712;1
gtfs_tw_v5_KHH10800917852;1
gtfs_tw_v5_KHH10800917911;1
gtfs_tw_v5_KHH108009179391;1
gtfs_tw_v5_KHH108009179402;1
gtfs_tw_v5_KHH108009182251;1
gtfs_tw_v5_KHH10800918242;1
gtfs_tw_v5_KHH108009192572;1
gtfs_tw_v5_KHH108009192581;1
gtfs_tw_v5_KHH10800923361;1
gtfs_tw_v5_KHH10800926692;1
gtfs_tw_v5_KHH10800927762;1
gtfs_tw_v5_KHH10800966531;1
gtfs_tw_v5_KHH10800967852;1
gtfs_tw_v5_KHH10800976492;1
gtfs_tw_v5_KHH10800978541;1
gtfs_tw_v5_KHH10800982522;1
gtfs_tw_v5_KHH10800982531;1
gtfs_tw_v5_KHH10800983752;1
gtfs_tw_v5_KHH10800983762;1
gtfs_tw_v5_KHH10800983831;1
gtfs_tw_v5_KHH10800983871;1
gtfs_tw_v5_KHH10800983952;1
gtfs_tw_v5_KHH10800983992;1
gtfs_tw_v5_KHH10800984061;1
gtfs_tw_v5_KHH10800984071;1
gtfs_tw_v5_KHH108010105782;1
gtfs_tw_v5_KHH108010106951;1
gtfs_tw_v5_KHH108010111931;1
gtfs_tw_v5_KHH108010112622;1
gtfs_tw_v5_KHH108010118891;1
gtfs_tw_v5_KHH108010118911;1
gtfs_tw_v5_KHH108010120702;1
gtfs_tw_v5_KHH108010121251;1
gtfs_tw_v5_KHH108010123621;1
gtfs_tw_v5_KHH108010124532;1
gtfs_tw_v5_KHH108010124601;1
gtfs_tw_v5_KHH108010124771;1
gtfs_tw_v5_KHH108010125802;1
gtfs_tw_v5_KHH108010125972;1
gtfs_tw_v5_KHH108010126041;1
gtfs_tw_v5_KHH108010126131;1
gtfs_tw_v5_KHH108010126161;1
gtfs_tw_v5_KHH108010126171;1
gtfs_tw_v5_KHH108010126191;1
gtfs_tw_v5_KHH108010126201;1
gtfs_tw_v5_KHH108010126221;1
gtfs_tw_v5_KHH108010126231;1
gtfs_tw_v5_KHH108010126241;1
gtfs_tw_v5_KHH108010126251;1
gtfs_tw_v5_KHH108010126261;1
gtfs_tw_v5_KHH108010126271;1
gtfs_tw_v5_KHH108010126281;1
gtfs_tw_v5_KHH108010126301;1
gtfs_tw_v5_KHH108010126311;1
gtfs_tw_v5_KHH108010126331;1
gtfs_tw_v5_KHH108010126341;1
gtfs_tw_v5_KHH108010126351;1
gtfs_tw_v5_KHH108010126371;1
gtfs_tw_v5_KHH108010126381;1
gtfs_tw_v5_KHH108010126391;1
gtfs_tw_v5_KHH108010126401;1
gtfs_tw_v5_KHH108010126411;1
gtfs_tw_v5_KHH108010126421;1
gtfs_tw_v5_KHH108010126431;1
gtfs_tw_v5_KHH108010126441;1
gtfs_tw_v5_KHH108010126451;1
gtfs_tw_v5_KHH108010126471;1
gtfs_tw_v5_KHH108010126481;1
gtfs_tw_v5_KHH108010126491;1
gtfs_tw_v5_KHH108010126511;1
gtfs_tw_v5_KHH108010126521;1
gtfs_tw_v5_KHH108010126531;1
gtfs_tw_v5_KHH108010126541;1
gtfs_tw_v5_KHH108010126551;1
gtfs_tw_v5_KHH108010126561;1
gtfs_tw_v5_KHH108010126581;1
gtfs_tw_v5_KHH108010126591;1
gtfs_tw_v5_KHH108010126601;1
gtfs_tw_v5_KHH108010126621;1
gtfs_tw_v5_KHH108010126622;1
gtfs_tw_v5_KHH108010126641;1
gtfs_tw_v5_KHH108010126651;1
gtfs_tw_v5_KHH108010126661;1
gtfs_tw_v5_KHH108010126681;1
gtfs_tw_v5_KHH108010126691;1
gtfs_tw_v5_KHH108010126701;1
gtfs_tw_v5_KHH108010126711;1
gtfs_tw_v5_KHH108010126721;1
gtfs_tw_v5_KHH108010126741;1
gtfs_tw_v5_KHH108010126761;1
gtfs_tw_v5_KHH108010126771;1
gtfs_tw_v5_KHH108010126791;1
gtfs_tw_v5_KHH108010126811;1
gtfs_tw_v5_KHH108010126821;1
gtfs_tw_v5_KHH108010126831;1
gtfs_tw_v5_KHH108010126841;1
gtfs_tw_v5_KHH108010126851;1
gtfs_tw_v5_KHH108010126861;1
gtfs_tw_v5_KHH108010126871;1
gtfs_tw_v5_KHH108010126881;1
gtfs_tw_v5_KHH108010126891;1
gtfs_tw_v5_KHH108010126911;1
gtfs_tw_v5_KHH108010126921;1
gtfs_tw_v5_KHH108010126941;1
gtfs_tw_v5_KHH108010126971;1
gtfs_tw_v5_KHH108010126981;1
gtfs_tw_v5_KHH108010126991;1
gtfs_tw_v5_KHH108010127001;1
gtfs_tw_v5_KHH108010127011;1
gtfs_tw_v5_KHH108010127052;1
gtfs_tw_v5_KHH108010127072;1
gtfs_tw_v5_KHH108010127131;1
gtfs_tw_v5_KHH108010127222;1
gtfs_tw_v5_KHH108010128241;1
gtfs_tw_v5_KHH108010131811;1
gtfs_tw_v5_KHH108010131821;1
gtfs_tw_v5_KHH108010131902;1
gtfs_tw_v5_KHH108010131912;1
gtfs_tw_v5_KHH108010131942;1
gtfs_tw_v5_KHH108010131952;1
gtfs_tw_v5_KHH108010131962;1
gtfs_tw_v5_KHH108010131972;1
gtfs_tw_v5_KHH108010131982;1
gtfs_tw_v5_KHH108010131992;1
gtfs_tw_v5_KHH108010132002;1
gtfs_tw_v5_KHH108010132032;1
gtfs_tw_v5_KHH108010132052;1
gtfs_tw_v5_KHH108010132062;1
gtfs_tw_v5_KHH108010132082;1
gtfs_tw_v5_KHH108010132092;1
gtfs_tw_v5_KHH108010132102;1
gtfs_tw_v5_KHH108010132112;1
gtfs_tw_v5_KHH108010132122;1
gtfs_tw_v5_KHH108010132132;1
gtfs_tw_v5_KHH108010132142;1
gtfs_tw_v5_KHH108010132152;1
gtfs_tw_v5_KHH108010132162;1
gtfs_tw_v5_KHH108010132182;1
gtfs_tw_v5_KHH108010132192;1
gtfs_tw_v5_KHH108010132202;1
gtfs_tw_v5_KHH108010132212;1
gtfs_tw_v5_KHH108010132232;1
gtfs_tw_v5_KHH108010132252;1
gtfs_tw_v5_KHH108010132262;1
gtfs_tw_v5_KHH108010132272;1
gtfs_tw_v5_KHH108010132282;1
gtfs_tw_v5_KHH108010132292;1
gtfs_tw_v5_KHH108010132392;1
gtfs_tw_v5_KHH108010151852;1
gtfs_tw_v5_KHH108010151862;1
gtfs_tw_v5_KHH108010151871;1
gtfs_tw_v5_KHH108010151902;1
gtfs_tw_v5_KHH108010151912;1
gtfs_tw_v5_KHH108010151922;1
gtfs_tw_v5_KHH108010151942;1
gtfs_tw_v5_KHH108010151952;1
gtfs_tw_v5_KHH108010151962;1
gtfs_tw_v5_KHH108010151972;1
gtfs_tw_v5_KHH108010151982;1
gtfs_tw_v5_KHH108010151992;1
gtfs_tw_v5_KHH108010152012;1
gtfs_tw_v5_KHH108010152022;1
gtfs_tw_v5_KHH108010152032;1
gtfs_tw_v5_KHH108010152052;1
gtfs_tw_v5_KHH108010152062;1
gtfs_tw_v5_KHH108010152072;1
gtfs_tw_v5_KHH108010152082;1
gtfs_tw_v5_KHH108010152092;1
gtfs_tw_v5_KHH108010152102;1
gtfs_tw_v5_KHH108010152112;1
gtfs_tw_v5_KHH108010152122;1
gtfs_tw_v5_KHH108010152132;1
gtfs_tw_v5_KHH108010152152;1
gtfs_tw_v5_KHH108010152162;1
gtfs_tw_v5_KHH108010152172;1
gtfs_tw_v5_KHH108010152192;1
gtfs_tw_v5_KHH108010152202;1
gtfs_tw_v5_KHH108010152222;1
gtfs_tw_v5_KHH108010152232;1
gtfs_tw_v5_KHH108010152242;1
gtfs_tw_v5_KHH108010152252;1
gtfs_tw_v5_KHH108010152262;1
gtfs_tw_v5_KHH108010152272;1
gtfs_tw_v5_KHH108010152282;1
gtfs_tw_v5_KHH108010152302;1
gtfs_tw_v5_KHH108010152312;1
gtfs_tw_v5_KHH108010152332;1
gtfs_tw_v5_KHH108010152342;1
gtfs_tw_v5_KHH108010152372;1
gtfs_tw_v5_KHH108010172762;1
gtfs_tw_v5_KHH108010174711;1
gtfs_tw_v5_KHH108010181621;1
gtfs_tw_v5_KHH108010183171;1
gtfs_tw_v5_KHH108010183382;1
gtfs_tw_v5_KHH108010191111;1
gtfs_tw_v5_KHH108010191122;1
gtfs_tw_v5_KHH108010192591;1
gtfs_tw_v5_KHH108010192602;1
gtfs_tw_v5_KHH10801023361;1
gtfs_tw_v5_KHH10801026692;1
gtfs_tw_v5_KHH10801028162;1
gtfs_tw_v5_KHH10801030131;1
gtfs_tw_v5_KHH10801030171;1
gtfs_tw_v5_KHH10801030291;1
gtfs_tw_v5_KHH10801036012;1
gtfs_tw_v5_KHH10801036041;1
gtfs_tw_v5_KHH10801060091;1
gtfs_tw_v5_KHH10801060102;1
gtfs_tw_v5_KHH10801064702;1
gtfs_tw_v5_KHH10801064822;1
gtfs_tw_v5_KHH10801064991;1
gtfs_tw_v5_KHH10801066532;1
gtfs_tw_v5_KHH10801066602;1
gtfs_tw_v5_KHH10801067781;1
gtfs_tw_v5_KHH10801067851;1
gtfs_tw_v5_KHH10801076491;1
gtfs_tw_v5_KHH10801078502;1
gtfs_tw_v5_KHH10801078542;1
gtfs_tw_v5_KHH10801082521;1
gtfs_tw_v5_KHH10801082532;1
gtfs_tw_v5_KHH10801082982;1
gtfs_tw_v5_KHH108012109691;1
gtfs_tw_v5_KHH108012110151;1
gtfs_tw_v5_KHH108012110382;1
gtfs_tw_v5_KHH108012111562;1
gtfs_tw_v5_KHH108012142331;1
gtfs_tw_v5_KHH108012142382;1
gtfs_tw_v5_KHH108012168621;1
gtfs_tw_v5_KHH108012168751;1
gtfs_tw_v5_KHH108012168791;1
gtfs_tw_v5_KHH108012168801;1
gtfs_tw_v5_KHH108012169742;1
gtfs_tw_v5_KHH108012169782;1
gtfs_tw_v5_KHH108012169912;1
gtfs_tw_v5_KHH10801268331;1
gtfs_tw_v5_KHH10801268341;1
gtfs_tw_v5_KHH10801268351;1
gtfs_tw_v5_KHH10801268361;1
gtfs_tw_v5_KHH10801268371;1
gtfs_tw_v5_KHH10801268391;1
gtfs_tw_v5_KHH10801268401;1
gtfs_tw_v5_KHH10801268411;1
gtfs_tw_v5_KHH10801268421;1
gtfs_tw_v5_KHH10801268431;1
gtfs_tw_v5_KHH10801268441;1
gtfs_tw_v5_KHH10801268451;1
gtfs_tw_v5_KHH10801268461;1
gtfs_tw_v5_KHH10801268471;1
gtfs_tw_v5_KHH10801268481;1
gtfs_tw_v5_KHH10801268491;1
gtfs_tw_v5_KHH10801268501;1
gtfs_tw_v5_KHH10801268511;1
gtfs_tw_v5_KHH10801268521;1
gtfs_tw_v5_KHH10801268531;1
gtfs_tw_v5_KHH10801268541;1
gtfs_tw_v5_KHH10801268551;1
gtfs_tw_v5_KHH10801268561;1
gtfs_tw_v5_KHH10801268571;1
gtfs_tw_v5_KHH10801268581;1
gtfs_tw_v5_KHH10801268591;1
gtfs_tw_v5_KHH10801268601;1
gtfs_tw_v5_KHH10801268611;1
gtfs_tw_v5_KHH10801268621;1
gtfs_tw_v5_KHH10801268631;1
gtfs_tw_v5_KHH10801268641;1
gtfs_tw_v5_KHH10801268651;1
gtfs_tw_v5_KHH10801268671;1
gtfs_tw_v5_KHH10801268691;1
gtfs_tw_v5_KHH10801268701;1
gtfs_tw_v5_KHH10801268711;1
gtfs_tw_v5_KHH10801268721;1
gtfs_tw_v5_KHH10801268731;1
gtfs_tw_v5_KHH10801268741;1
