stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_x_EPSG3826,stop_y_EPSG3826,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
TPE20810,白雲山莊,25.12291699,121.5516221,TPE20810,0,,305625.763,2779505.875,,,,,,
TPE20811,新安,25.124863,121.550228,TPE20811,0,,305484.3,2779720.854,,,,,,
TPE20812,下竹林,25.1297799480943,121.547624545151,TPE20812,0,,305219.555,2780264.422,,,,,,
TPE20813,格致國中,25.13135,121.54684,TPE20813,0,,305139.739,2780438.011,,,,,,
TPE20814,山仔后派出所,25.1361057782174,121.546296671701,TPE20814,0,,305082.819,2780964.572,,,,,,
TPE20815,山仔后,25.13808703,121.5471173,TPE20815,0,,305164.674,2781184.365,,,,,,
TPE20816,淨水廠,25.13917,121.5496,TPE20816,0,,305414.515,2781305.34,,,,,,
TPE20817,陽明山泉,25.139787,121.55124,TPE20817,0,,305579.596,2781374.359,,,,,,
TPE20818,山豬湖,25.142279,121.555957,TPE20818,0,,306054.066,2781652.343,,,,,,
TPE20819,乾坑子,25.1420099648513,121.558337712714,TPE20819,0,,306294.228,2781623.534,,,,,,
TPE20820,礦寮,25.14403,121.5593,TPE20820,0,,306390.324,2781847.69,,,,,,
TPE20821,衛星電台,25.144377,121.564713,TPE20821,0,,306935.93,2781888.401,,,,,,
TPE20822,菁山里一,25.14353762,121.5641876,TPE20822,0,,306883.345,2781795.204,,,,,,
TPE20823,菁山里二,25.14206,121.56488,TPE20823,0,,306953.843,2781631.824,,,,,,
TPE20824,菁山里三,25.14083,121.56747,TPE20824,0,,307215.557,2781496.676,,,,,,
TPE20825,下過溪,25.14092838,121.5688647,TPE20825,0,,307356.136,2781508.166,,,,,,
TPE20826,興農橋,25.139328,121.570212,TPE20826,0,,307492.731,2781331.47,,,,,,
TPE20827,鄭厝,25.13784856,121.571595,TPE20827,0,,307632.872,2781168.186,,,,,,
