table_name,field_name,language,translation,record_id,record_sub_id,field_value
trips,trip_headsign,en,Far Eastern Hospital,403_1169_DN,,
trips,trip_headsign,en,Exhibition Center,403_1170_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1171_DN,,
trips,trip_headsign,en,Exhibition Center,403_1172_UP,,
trips,trip_headsign,en,Dingpu,403_1173_DN,,
trips,trip_headsign,en,Exhibition Center,403_1174_UP,,
trips,trip_headsign,en,Dingpu,403_1175_DN,,
trips,trip_headsign,en,Exhibition Center,403_1176_UP,,
trips,trip_headsign,en,Dingpu,403_1177_DN,,
trips,trip_headsign,en,Exhibition Center,403_1178_UP,,
trips,trip_headsign,en,Dingpu,403_1179_DN,,
trips,trip_headsign,en,Exhibition Center,403_1180_UP,,
trips,trip_headsign,en,Dingpu,403_1181_DN,,
trips,trip_headsign,en,Exhibition Center,403_1184_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1185_DN,,
trips,trip_headsign,en,Exhibition Center,403_1186_UP,,
trips,trip_headsign,en,Dingpu,403_1187_DN,,
trips,trip_headsign,en,Exhibition Center,403_1188_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1189_DN,,
trips,trip_headsign,en,Exhibition Center,403_1190_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1191_DN,,
trips,trip_headsign,en,Exhibition Center,403_1192_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1193_DN,,
trips,trip_headsign,en,Exhibition Center,403_1194_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1195_DN,,
trips,trip_headsign,en,Exhibition Center,403_1196_UP,,
trips,trip_headsign,en,Dingpu,403_1197_DN,,
trips,trip_headsign,en,Exhibition Center,403_1198_UP,,
trips,trip_headsign,en,Dingpu,403_1199_DN,,
trips,trip_headsign,en,Exhibition Center,403_1200_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1201_DN,,
trips,trip_headsign,en,Exhibition Center,403_1202_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1203_DN,,
trips,trip_headsign,en,Exhibition Center,403_1206_UP,,
trips,trip_headsign,en,Dingpu,403_1207_DN,,
trips,trip_headsign,en,Exhibition Center,403_1208_UP,,
trips,trip_headsign,en,Dingpu,403_1209_DN,,
trips,trip_headsign,en,Exhibition Center,403_1210_UP,,
trips,trip_headsign,en,Dingpu,403_1211_DN,,
trips,trip_headsign,en,Exhibition Center,403_1212_UP,,
trips,trip_headsign,en,Dingpu,403_1213_DN,,
trips,trip_headsign,en,Exhibition Center,403_1214_UP,,
trips,trip_headsign,en,Dingpu,403_1215_DN,,
trips,trip_headsign,en,Exhibition Center,403_1216_UP,,
trips,trip_headsign,en,Dingpu,403_1217_DN,,
trips,trip_headsign,en,Exhibition Center,403_1218_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1219_DN,,
trips,trip_headsign,en,Exhibition Center,403_1220_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1221_DN,,
trips,trip_headsign,en,Exhibition Center,403_1222_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1223_DN,,
trips,trip_headsign,en,Exhibition Center,403_1224_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1225_DN,,
trips,trip_headsign,en,Exhibition Center,403_1228_UP,,
trips,trip_headsign,en,Dingpu,403_1229_DN,,
trips,trip_headsign,en,Exhibition Center,403_1230_UP,,
trips,trip_headsign,en,Dingpu,403_1231_DN,,
trips,trip_headsign,en,Exhibition Center,403_1232_UP,,
trips,trip_headsign,en,Dingpu,403_1233_DN,,
trips,trip_headsign,en,Exhibition Center,403_1234_UP,,
trips,trip_headsign,en,Dingpu,403_1235_DN,,
trips,trip_headsign,en,Exhibition Center,403_1236_UP,,
trips,trip_headsign,en,Dingpu,403_1237_DN,,
trips,trip_headsign,en,Exhibition Center,403_1238_UP,,
trips,trip_headsign,en,Dingpu,403_1239_DN,,
trips,trip_headsign,en,Exhibition Center,403_1240_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1241_DN,,
trips,trip_headsign,en,Exhibition Center,403_1242_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1243_DN,,
trips,trip_headsign,en,Exhibition Center,403_1244_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1245_DN,,
trips,trip_headsign,en,Exhibition Center,403_1246_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1247_DN,,
trips,trip_headsign,en,Dingpu,403_1249_DN,,
trips,trip_headsign,en,Exhibition Center,403_1250_UP,,
trips,trip_headsign,en,Dingpu,403_1251_DN,,
trips,trip_headsign,en,Exhibition Center,403_1252_UP,,
trips,trip_headsign,en,Dingpu,403_1253_DN,,
trips,trip_headsign,en,Exhibition Center,403_1254_UP,,
trips,trip_headsign,en,Dingpu,403_1255_DN,,
trips,trip_headsign,en,Exhibition Center,403_1256_UP,,
trips,trip_headsign,en,Dingpu,403_1257_DN,,
trips,trip_headsign,en,Exhibition Center,403_1258_UP,,
trips,trip_headsign,en,Dingpu,403_1259_DN,,
trips,trip_headsign,en,Exhibition Center,403_1260_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1261_DN,,
trips,trip_headsign,en,Exhibition Center,403_1262_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1263_DN,,
trips,trip_headsign,en,Exhibition Center,403_1266_UP,,
trips,trip_headsign,en,Dingpu,403_1267_DN,,
trips,trip_headsign,en,Exhibition Center,403_1268_UP,,
trips,trip_headsign,en,Dingpu,403_1269_DN,,
trips,trip_headsign,en,Exhibition Center,403_1270_UP,,
trips,trip_headsign,en,Dingpu,403_1271_DN,,
trips,trip_headsign,en,Exhibition Center,403_1272_UP,,
trips,trip_headsign,en,Dingpu,403_1273_DN,,
trips,trip_headsign,en,Exhibition Center,403_1274_UP,,
trips,trip_headsign,en,Dingpu,403_1275_DN,,
trips,trip_headsign,en,Exhibition Center,403_1276_UP,,
trips,trip_headsign,en,Dingpu,403_1277_DN,,
trips,trip_headsign,en,Exhibition Center,403_1278_UP,,
trips,trip_headsign,en,Dingpu,403_1279_DN,,
trips,trip_headsign,en,Exhibition Center,403_1280_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1281_DN,,
trips,trip_headsign,en,Exhibition Center,403_1284_UP,,
trips,trip_headsign,en,Dingpu,403_1285_DN,,
trips,trip_headsign,en,Exhibition Center,403_1286_UP,,
trips,trip_headsign,en,Dingpu,403_1287_DN,,
trips,trip_headsign,en,Exhibition Center,403_1288_UP,,
trips,trip_headsign,en,Dingpu,403_1289_DN,,
trips,trip_headsign,en,Exhibition Center,403_1290_UP,,
trips,trip_headsign,en,Dingpu,403_1291_DN,,
trips,trip_headsign,en,Exhibition Center,403_1292_UP,,
trips,trip_headsign,en,Dingpu,403_1293_DN,,
trips,trip_headsign,en,Exhibition Center,403_1294_UP,,
trips,trip_headsign,en,Dingpu,403_1295_DN,,
trips,trip_headsign,en,Exhibition Center,403_1296_UP,,
trips,trip_headsign,en,Dingpu,403_1297_DN,,
trips,trip_headsign,en,Exhibition Center,403_1298_UP,,
trips,trip_headsign,en,Dingpu,403_1299_DN,,
trips,trip_headsign,en,Exhibition Center,403_1300_UP,,
trips,trip_headsign,en,Dingpu,403_1301_DN,,
trips,trip_headsign,en,Exhibition Center,403_1302_UP,,
trips,trip_headsign,en,Dingpu,403_1303_DN,,
trips,trip_headsign,en,Exhibition Center,403_1306_UP,,
trips,trip_headsign,en,Dingpu,403_1307_DN,,
trips,trip_headsign,en,Exhibition Center,403_1308_UP,,
trips,trip_headsign,en,Dingpu,403_1309_DN,,
trips,trip_headsign,en,Exhibition Center,403_1310_UP,,
trips,trip_headsign,en,Dingpu,403_1311_DN,,
trips,trip_headsign,en,Exhibition Center,403_1312_UP,,
trips,trip_headsign,en,Dingpu,403_1313_DN,,
trips,trip_headsign,en,Exhibition Center,403_1314_UP,,
trips,trip_headsign,en,Dingpu,403_1315_DN,,
trips,trip_headsign,en,Exhibition Center,403_1316_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1317_DN,,
trips,trip_headsign,en,Exhibition Center,403_1318_UP,,
trips,trip_headsign,en,Dingpu,403_1319_DN,,
trips,trip_headsign,en,Exhibition Center,403_1320_UP,,
trips,trip_headsign,en,Dingpu,403_1321_DN,,
trips,trip_headsign,en,Exhibition Center,403_1322_UP,,
trips,trip_headsign,en,Dingpu,403_1323_DN,,
trips,trip_headsign,en,Exhibition Center,403_1324_UP,,
trips,trip_headsign,en,Exhibition Center,403_1328_UP,,
trips,trip_headsign,en,Dingpu,403_1329_DN,,
trips,trip_headsign,en,Exhibition Center,403_1330_UP,,
trips,trip_headsign,en,Dingpu,403_1331_DN,,
trips,trip_headsign,en,Exhibition Center,403_1332_UP,,
trips,trip_headsign,en,Dingpu,403_1333_DN,,
trips,trip_headsign,en,Exhibition Center,403_1334_UP,,
trips,trip_headsign,en,Dingpu,403_1335_DN,,
trips,trip_headsign,en,Exhibition Center,403_1336_UP,,
trips,trip_headsign,en,Dingpu,403_1337_DN,,
trips,trip_headsign,en,Exhibition Center,403_1338_UP,,
trips,trip_headsign,en,Dingpu,403_1339_DN,,
trips,trip_headsign,en,Exhibition Center,403_1340_UP,,
trips,trip_headsign,en,Dingpu,403_1341_DN,,
trips,trip_headsign,en,Exhibition Center,403_1342_UP,,
trips,trip_headsign,en,Dingpu,403_1343_DN,,
trips,trip_headsign,en,Exhibition Center,403_1344_UP,,
trips,trip_headsign,en,Dingpu,403_1345_DN,,
trips,trip_headsign,en,Exhibition Center,403_1348_UP,,
trips,trip_headsign,en,Dingpu,403_1349_DN,,
trips,trip_headsign,en,Exhibition Center,403_1350_UP,,
trips,trip_headsign,en,Dingpu,403_1351_DN,,
trips,trip_headsign,en,Exhibition Center,403_1352_UP,,
trips,trip_headsign,en,Dingpu,403_1353_DN,,
trips,trip_headsign,en,Exhibition Center,403_1354_UP,,
trips,trip_headsign,en,Dingpu,403_1355_DN,,
trips,trip_headsign,en,Exhibition Center,403_1356_UP,,
trips,trip_headsign,en,Dingpu,403_1357_DN,,
trips,trip_headsign,en,Exhibition Center,403_1358_UP,,
trips,trip_headsign,en,Dingpu,403_1359_DN,,
trips,trip_headsign,en,Exhibition Center,403_1360_UP,,
trips,trip_headsign,en,Dingpu,403_1361_DN,,
trips,trip_headsign,en,Exhibition Center,403_1362_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1363_DN,,
trips,trip_headsign,en,Exhibition Center,403_1364_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1365_DN,,
trips,trip_headsign,en,Kunyang,403_1366_UP,,
trips,trip_headsign,en,Exhibition Center,403_1368_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1369_DN,,
trips,trip_headsign,en,Exhibition Center,403_1370_UP,,
trips,trip_headsign,en,Dingpu,403_1371_DN,,
trips,trip_headsign,en,Exhibition Center,403_1372_UP,,
trips,trip_headsign,en,Dingpu,403_1373_DN,,
trips,trip_headsign,en,Exhibition Center,403_1374_UP,,
trips,trip_headsign,en,Dingpu,403_1375_DN,,
trips,trip_headsign,en,Exhibition Center,403_1376_UP,,
trips,trip_headsign,en,Dingpu,403_1377_DN,,
trips,trip_headsign,en,Exhibition Center,403_1378_UP,,
trips,trip_headsign,en,Dingpu,403_1379_DN,,
trips,trip_headsign,en,Exhibition Center,403_1380_UP,,
trips,trip_headsign,en,Dingpu,403_1381_DN,,
trips,trip_headsign,en,Exhibition Center,403_1382_UP,,
trips,trip_headsign,en,Dingpu,403_1383_DN,,
trips,trip_headsign,en,Exhibition Center,403_1384_UP,,
trips,trip_headsign,en,Dingpu,403_1385_DN,,
trips,trip_headsign,en,Exhibition Center,403_1386_UP,,
trips,trip_headsign,en,Dingpu,403_1387_DN,,
trips,trip_headsign,en,Far Eastern Hospital,403_1389_DN,,
trips,trip_headsign,en,Exhibition Center,403_1390_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1391_DN,,
trips,trip_headsign,en,Exhibition Center,403_1392_UP,,
trips,trip_headsign,en,Dingpu,403_1393_DN,,
trips,trip_headsign,en,Exhibition Center,403_1394_UP,,
trips,trip_headsign,en,Dingpu,403_1395_DN,,
trips,trip_headsign,en,Exhibition Center,403_1396_UP,,
trips,trip_headsign,en,Dingpu,403_1397_DN,,
trips,trip_headsign,en,Exhibition Center,403_1398_UP,,
trips,trip_headsign,en,Dingpu,403_1399_DN,,
trips,trip_headsign,en,Exhibition Center,403_1400_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1401_DN,,
trips,trip_headsign,en,Exhibition Center,403_1402_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1403_DN,,
trips,trip_headsign,en,Exhibition Center,403_1406_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1407_DN,,
trips,trip_headsign,en,Exhibition Center,403_1408_UP,,
trips,trip_headsign,en,Dingpu,403_1409_DN,,
trips,trip_headsign,en,Exhibition Center,403_1410_UP,,
trips,trip_headsign,en,Dingpu,403_1411_DN,,
trips,trip_headsign,en,Exhibition Center,403_1412_UP,,
trips,trip_headsign,en,Dingpu,403_1413_DN,,
trips,trip_headsign,en,Exhibition Center,403_1414_UP,,
trips,trip_headsign,en,Dingpu,403_1415_DN,,
trips,trip_headsign,en,Exhibition Center,403_1416_UP,,
trips,trip_headsign,en,Dingpu,403_1417_DN,,
trips,trip_headsign,en,Exhibition Center,403_1418_UP,,
trips,trip_headsign,en,Dingpu,403_1419_DN,,
trips,trip_headsign,en,Exhibition Center,403_1420_UP,,
trips,trip_headsign,en,Dingpu,403_1421_DN,,
trips,trip_headsign,en,Exhibition Center,403_1422_UP,,
trips,trip_headsign,en,Dingpu,403_1423_DN,,
trips,trip_headsign,en,Exhibition Center,403_1424_UP,,
trips,trip_headsign,en,Dingpu,403_1425_DN,,
trips,trip_headsign,en,Far Eastern Hospital,403_1427_DN,,
trips,trip_headsign,en,Exhibition Center,403_1428_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1429_DN,,
trips,trip_headsign,en,Exhibition Center,403_1430_UP,,
trips,trip_headsign,en,Dingpu,403_1431_DN,,
trips,trip_headsign,en,Exhibition Center,403_1432_UP,,
trips,trip_headsign,en,Dingpu,403_1433_DN,,
trips,trip_headsign,en,Exhibition Center,403_1434_UP,,
trips,trip_headsign,en,Dingpu,403_1435_DN,,
trips,trip_headsign,en,Exhibition Center,403_1436_UP,,
trips,trip_headsign,en,Dingpu,403_1437_DN,,
trips,trip_headsign,en,Exhibition Center,403_1438_UP,,
trips,trip_headsign,en,Dingpu,403_1439_DN,,
trips,trip_headsign,en,Exhibition Center,403_1440_UP,,
trips,trip_headsign,en,Dingpu,403_1441_DN,,
trips,trip_headsign,en,Exhibition Center,403_1442_UP,,
trips,trip_headsign,en,Dingpu,403_1443_DN,,
trips,trip_headsign,en,Exhibition Center,403_1444_UP,,
trips,trip_headsign,en,Dingpu,403_1445_DN,,
trips,trip_headsign,en,Exhibition Center,403_1446_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1449_DN,,
trips,trip_headsign,en,Exhibition Center,403_1450_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1451_DN,,
trips,trip_headsign,en,Dingpu,403_1453_DN,,
trips,trip_headsign,en,Exhibition Center,403_1454_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1455_DN,,
trips,trip_headsign,en,Exhibition Center,403_1456_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1457_DN,,
trips,trip_headsign,en,Dingpu,403_1459_DN,,
trips,trip_headsign,en,Exhibition Center,403_1460_UP,,
trips,trip_headsign,en,Dingpu,403_1461_DN,,
trips,trip_headsign,en,Exhibition Center,403_1462_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1463_DN,,
trips,trip_headsign,en,Exhibition Center,403_1466_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1467_DN,,
trips,trip_headsign,en,Exhibition Center,403_1468_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1469_DN,,
trips,trip_headsign,en,Exhibition Center,403_1472_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1473_DN,,
trips,trip_headsign,en,Far Eastern Hospital,403_1475_DN,,
trips,trip_headsign,en,Exhibition Center,403_1476_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1477_DN,,
trips,trip_headsign,en,Exhibition Center,403_1478_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1479_DN,,
trips,trip_headsign,en,Dingpu,403_1481_DN,,
trips,trip_headsign,en,Exhibition Center,403_1482_UP,,
trips,trip_headsign,en,Dingpu,403_1483_DN,,
trips,trip_headsign,en,Exhibition Center,403_1484_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_1485_DN,,
trips,trip_headsign,en,Dingpu,403_2001_DN,,
trips,trip_headsign,en,Exhibition Center,403_2002_UP,,
trips,trip_headsign,en,Dingpu,403_2003_DN,,
trips,trip_headsign,en,Exhibition Center,403_2004_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2005_DN,,
trips,trip_headsign,en,Dingpu,403_2007_DN,,
trips,trip_headsign,en,Exhibition Center,403_2008_UP,,
trips,trip_headsign,en,Dingpu,403_2009_DN,,
trips,trip_headsign,en,Exhibition Center,403_2010_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2011_DN,,
trips,trip_headsign,en,Dingpu,403_2013_DN,,
trips,trip_headsign,en,Exhibition Center,403_2014_UP,,
trips,trip_headsign,en,Dingpu,403_2015_DN,,
trips,trip_headsign,en,Exhibition Center,403_2016_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2017_DN,,
trips,trip_headsign,en,Exhibition Center,403_2020_UP,,
trips,trip_headsign,en,Dingpu,403_2021_DN,,
trips,trip_headsign,en,Exhibition Center,403_2022_UP,,
trips,trip_headsign,en,Dingpu,403_2023_DN,,
trips,trip_headsign,en,Exhibition Center,403_2024_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2025_DN,,
trips,trip_headsign,en,Exhibition Center,403_2028_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2029_DN,,
trips,trip_headsign,en,Exhibition Center,403_2030_UP,,
trips,trip_headsign,en,Dingpu,403_2031_DN,,
trips,trip_headsign,en,Exhibition Center,403_2032_UP,,
trips,trip_headsign,en,Dingpu,403_2033_DN,,
trips,trip_headsign,en,Exhibition Center,403_2034_UP,,
trips,trip_headsign,en,Dingpu,403_2035_DN,,
trips,trip_headsign,en,Exhibition Center,403_2036_UP,,
trips,trip_headsign,en,Dingpu,403_2037_DN,,
trips,trip_headsign,en,Exhibition Center,403_2038_UP,,
trips,trip_headsign,en,Exhibition Center,403_2042_UP,,
trips,trip_headsign,en,Dingpu,403_2043_DN,,
trips,trip_headsign,en,Exhibition Center,403_2044_UP,,
trips,trip_headsign,en,Dingpu,403_2045_DN,,
trips,trip_headsign,en,Exhibition Center,403_2046_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2047_DN,,
trips,trip_headsign,en,Exhibition Center,403_2048_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2049_DN,,
trips,trip_headsign,en,Kunyang,403_2050_UP,,
trips,trip_headsign,en,Exhibition Center,403_2052_UP,,
trips,trip_headsign,en,Dingpu,403_2053_DN,,
trips,trip_headsign,en,Exhibition Center,403_2054_UP,,
trips,trip_headsign,en,Dingpu,403_2055_DN,,
trips,trip_headsign,en,Exhibition Center,403_2056_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2057_DN,,
trips,trip_headsign,en,Exhibition Center,403_2058_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2059_DN,,
trips,trip_headsign,en,Exhibition Center,403_2062_UP,,
trips,trip_headsign,en,Dingpu,403_2063_DN,,
trips,trip_headsign,en,Exhibition Center,403_2064_UP,,
trips,trip_headsign,en,Dingpu,403_2065_DN,,
trips,trip_headsign,en,Exhibition Center,403_2066_UP,,
trips,trip_headsign,en,Dingpu,403_2067_DN,,
trips,trip_headsign,en,Exhibition Center,403_2068_UP,,
trips,trip_headsign,en,Dingpu,403_2069_DN,,
trips,trip_headsign,en,Exhibition Center,403_2070_UP,,
trips,trip_headsign,en,Exhibition Center,403_2074_UP,,
trips,trip_headsign,en,Dingpu,403_2075_DN,,
trips,trip_headsign,en,Exhibition Center,403_2076_UP,,
trips,trip_headsign,en,Dingpu,403_2077_DN,,
trips,trip_headsign,en,Exhibition Center,403_2078_UP,,
trips,trip_headsign,en,Dingpu,403_2079_DN,,
trips,trip_headsign,en,Exhibition Center,403_2080_UP,,
trips,trip_headsign,en,Dingpu,403_2081_DN,,
trips,trip_headsign,en,Exhibition Center,403_2082_UP,,
trips,trip_headsign,en,Exhibition Center,403_2086_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2087_DN,,
trips,trip_headsign,en,Exhibition Center,403_2088_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2089_DN,,
trips,trip_headsign,en,Exhibition Center,403_2090_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2091_DN,,
trips,trip_headsign,en,Exhibition Center,403_2092_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2093_DN,,
trips,trip_headsign,en,Exhibition Center,403_2096_UP,,
trips,trip_headsign,en,Dingpu,403_2097_DN,,
trips,trip_headsign,en,Exhibition Center,403_2098_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2099_DN,,
trips,trip_headsign,en,Exhibition Center,403_2100_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2101_DN,,
trips,trip_headsign,en,Exhibition Center,403_2102_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2103_DN,,
trips,trip_headsign,en,Exhibition Center,403_2106_UP,,
trips,trip_headsign,en,Dingpu,403_2107_DN,,
trips,trip_headsign,en,Exhibition Center,403_2108_UP,,
trips,trip_headsign,en,Dingpu,403_2109_DN,,
trips,trip_headsign,en,Exhibition Center,403_2110_UP,,
trips,trip_headsign,en,Dingpu,403_2111_DN,,
trips,trip_headsign,en,Exhibition Center,403_2112_UP,,
trips,trip_headsign,en,Dingpu,403_2113_DN,,
trips,trip_headsign,en,Exhibition Center,403_2116_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2117_DN,,
trips,trip_headsign,en,Far Eastern Hospital,403_2119_DN,,
trips,trip_headsign,en,Exhibition Center,403_2120_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2121_DN,,
trips,trip_headsign,en,Kunyang,403_2122_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2123_DN,,
trips,trip_headsign,en,Exhibition Center,403_2124_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2125_DN,,
trips,trip_headsign,en,Exhibition Center,403_2126_UP,,
trips,trip_headsign,en,Far Eastern Hospital,403_2127_DN,,
trips,trip_headsign,en,Exhibition Center,403_2128_UP,,
