time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
45117,12:31:57,pt_agent_20,walk,walk,296290.0825545571,2781692.131347882,0,in_leg,,,,,,,,,,2,"home,work"
45119,12:31:59,pt_agent_19,walk,walk,301221.8386913229,2777157.342802276,0,in_leg,,,,,,,,,,2,"home,work"
45120,12:32:00,car_agent_15,walk,walk,308127.17813008133,2770424.0081300815,0,in_leg,,,,,work,1,5707,0.016026775122053135,spatial,2,"home,work"
45122,12:32:02,pt_agent_20,walk,walk,296287.7197528883,2781696.92110077,0,in_leg,,,,,,,,,,2,"home,work"
45124,12:32:04,pt_agent_19,walk,walk,301220.37855381693,2777162.4803793267,0,in_leg,,,,,,,,,,2,"home,work"
45125,12:32:05,car_agent_15,walk,walk,308132.4554200542,2770424.8387533873,0,in_leg,,,,,work,1,5707,0.010684516748102859,spatial,2,"home,work"
45127,12:32:07,pt_agent_20,walk,walk,296285.3569512195,2781701.7108536586,0,in_leg,,,,,,,,,,2,"home,work"
45129,12:32:09,pt_agent_19,walk,walk,301218.91841631103,2777167.6179563776,0,in_leg,,,,,,,,,,2,"home,work"
45130,12:32:10,car_agent_15,walk,walk,308137.73271002714,2770425.6693766937,0,in_leg,,,,,work,1,5707,0.005342258374022679,spatial,2,"home,work"
45132,12:32:12,pt_agent_20,walk,walk,296282.9941495507,2781706.500606547,0,in_leg,,,,,,,,,,2,"home,work"
45134,12:32:14,pt_agent_19,walk,walk,301217.45827880513,2777172.7555334284,0,in_leg,,,,,,,,,,2,"home,work"
45135,12:32:15,car_agent_15,walk,walk,308143.01,2770426.5,0,in_leg,,,,,work,1,5707,0.0,spatial,2,"home,work"
45137,12:32:17,pt_agent_20,walk,walk,296280.6313478819,2781711.290359435,0,in_leg,,,,,,,,,,2,"home,work"
45139,12:32:19,pt_agent_19,walk,walk,301215.9981412992,2777177.893110479,0,in_leg,,,,,,,,,,2,"home,work"
45142,12:32:22,pt_agent_20,walk,walk,296278.2685462131,2781716.0801123236,0,in_leg,,,,,,,,,,2,"home,work"
45144,12:32:24,pt_agent_19,walk,walk,301214.5380037933,2777183.0306875296,0,in_leg,,,,,,,,,,2,"home,work"
